Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
0.12,0,0,0,-13.12763,4.719929,-3.852752,-0.1, 0.0, 0.0, -1.0,0,0,0,0,99.95,1,1
0.6047598,0,0.1412811,0.1412811,-13.10627,4.587015,-3.80988,-0.1, 0.1, 0.0, -1.0,0,0.1412811,0,0,99.85761,1,0
1.12,0,0.02457664,0.1658577,-13.1006,4.598769,-3.830705,0.0, 0.1, 0.0, -1.0,0,0.1658577,0,0,99.80024,1,0
1.604149,0,0.02046323,0.186321,-13.11008,4.591098,-3.814273,0.0, 0.1, 0.0, -1.0,0,0.186321,0,0,99.74409,1,0
2.12,0,0.2627329,0.4490538,-12.93569,4.584037,-3.617889,-0.1, 0.6, -0.1, -0.8,0,0.4490538,0,0,99.61527,1,0
2.62,0,0.05860257,0.5076564,-12.93245,4.580665,-3.559474,-0.1, 0.6, -0.1, -0.8,0,0.5076564,0,0,99.54769,1,0
3.12,0,0.3563978,0.8640542,-12.68196,4.579778,-3.305949,-0.1, 0.7, -0.1, -0.7,0,0.8640542,0,0,99.39077,1,0
3.603445,0,1.689057,2.553111,-14.34437,4.58199,-3.00713,0.0, 0.7, -0.1, -0.7,0,2.553111,0,0,98.83405,1,0
4.100177,0,0.005916337,2.559027,-14.34515,4.58275,-3.001314,0.0, 0.7, -0.1, -0.7,0,2.559027,0,0,98.78227,1,0
4.603065,0,2.004872,4.5639,-16.35,4.583395,-3.009082,0.0, 0.7, -0.1, -0.7,0,4.5639,0,0,98.13081,1,0
5.12,0,0.7883567,5.352257,-17.1357,4.583342,-2.944413,0.0, 0.7, -0.1, -0.7,0,5.352257,0,0,97.8443,1,0
5.605022,0,0.5964776,5.948734,-17.73162,4.583255,-2.970274,0.0, 0.6, -0.1, -0.8,0,5.948734,0,0,97.61536,1,0
6.12,0,0.991541,6.940275,-18.6118,4.583546,-2.51373,-0.1, 0.5, -0.1, -0.8,0,6.940275,0,0,97.26789,1,0
6.604179,0,0.7479059,7.688181,-19.10109,4.58383,-1.948077,-0.1, 0.3, 0.0, -0.9,0,7.688181,0,0,96.99352,1,0
7.12,0,1.545883,9.234064,-19.72886,4.58408,-0.5354022,-0.1, 0.2, 0.0, -1.0,0,9.234064,0,0,96.47974,1,0
7.607084,0,1.178864,10.41293,-19.66154,4.584172,0.6415372,0.0, 0.6, -0.1, -0.8,0,10.41293,0,0,96.07608,1,0
8.12,0,1.183262,11.59619,-20.77517,4.584237,1.041462,-0.1, 0.1, 0.0, -1.0,0,11.59619,0,0,95.6711,1,0
8.603535,0,2.112556,13.70875,-18.70397,4.584,1.457419,-0.1, 0.1, 0.0, -1.0,0,13.70875,0,0,94.98733,1,0
9.12,0,1.456196,15.16494,-19.33164,4.58408,2.771395,-0.1, 0.3, 0.0, -1.0,0,15.16494,0,0,94.50047,1,0
9.606315,0,0.6438524,15.80879,-19.35798,4.583603,2.128082,0.0, 0.9, -0.1, -0.4,0,15.80879,0,0,94.25731,1,0
10.12,0,1.405764,17.21456,-18.79425,4.583259,0.8403001,0.0, 1.0, -0.1, -0.2,0,17.21456,0,0,93.78558,1,0
10.62,0,1.732781,18.94734,-19.59192,4.583137,-0.6979629,0.0, 1.0, -0.1, 0.0,0,18.94734,0,0,93.21574,1,0
11.11315,0,1.851474,20.79881,-18.47888,4.583086,-2.177522,0.0, 0.7, -0.1, -0.7,0,20.79881,0,0,92.61029,1,0
11.60534,0,1.388825,22.18764,-19.86683,4.583176,-2.128153,0.0, 0.7, -0.1, -0.7,0,22.18764,0,0,92.14364,1,0
12.12,0,1.10786,23.2955,-20.16549,4.58301,-3.194998,-0.1, 0.1, 0.0, -1.0,0,23.2955,0,0,91.76128,1,0
12.62,0,1.215456,24.51096,-19.05364,4.582829,-3.686043,-0.1, -0.4, 0.0, -0.9,0,24.51096,0,0,91.34663,1,0
13.11178,0,0.2809036,24.79186,-18.77274,4.583008,-3.686678,-0.1, 0.2, 0.0, -1.0,0,24.79186,0,0,91.21236,1,0
13.60319,0,1.169605,25.96146,-18.09174,4.583033,-2.735772,-0.1, 0.5, 0.0, -0.8,0,25.96146,0,0,90.81147,1,0
14.12,0,0.1117565,26.07322,-18.09136,4.583268,-2.624017,0.0, 0.7, -0.1, -0.7,0,26.07322,0,0,90.72794,1,0
14.6168,0,0.3411587,26.41438,-18.23815,4.582863,-2.931982,-0.1, 0.4, 0.0, -0.9,0,26.41438,0,0,90.57559,1,0
15.12,0,1.547393,27.96177,-19.39477,4.582738,-3.959923,-0.1, 0.1, 0.0, -1.0,0,27.96177,0,0,90.06137,1,0
15.61757,0,0.004721879,27.96649,-19.39872,4.581317,-3.957757,-0.1, 0.1, 0.0, -1.0,0,27.96649,0,0,90.00995,1,0
16.12,0,0.01754183,27.98404,-19.41423,4.574639,-3.953028,-0.1, 0.1, -0.1, -1.0,0,27.98404,0,0,89.95468,1,0
16.61724,0,0.04761769,28.03165,-19.41433,4.62105,-3.963678,0.2, 0.1, 0.0, -1.0,0,28.03165,0,0,89.8904,1,0
17.10095,0,0.3984682,28.43012,-19.32833,4.621399,-3.5746,0.1, 0.9, 0.2, -0.4,0,28.43012,0,0,89.72086,1,0
17.62,0,0.1788456,28.60897,-19.49136,4.619662,-3.501073,0.0, 1.0, 0.2, -0.1,0,28.60897,0,0,89.6172,1,0
18.10979,0,0.0720286,28.681,-19.42108,4.618876,-3.516828,0.1, 1.0, 0.2, -0.2,0,28.681,0,0,89.54559,1,0
18.62,0,0.02521798,28.70621,-19.39834,4.618522,-3.527733,0.1, 0.9, 0.2, -0.3,0,28.70621,0,0,89.48802,1,0
19.12,0,0.0199873,28.7262,-19.4173,4.612221,-3.528315,0.1, 0.9, 0.1, -0.3,0,28.7262,0,0,89.43202,1,0
19.62,0,0.006376502,28.73258,-19.42321,4.609982,-3.527435,0.1, 0.9, 0.1, -0.3,0,28.73258,0,0,89.3801,1,0
