timestamp,callout_type,response_time,success
1019.604,ladder,0.09350586,False
1019.671,ladder,0.1611938,False
1019.723,ladder,0.2131958,False
1019.776,ladder,0.2664795,False
1019.817,ladder,0.3070068,False
1019.857,ladder,0.3471069,False
1019.897,ladder,0.3870239,False
1019.937,ladder,0.4265137,False
1019.963,ladder,0.453125,False
1019.99,ladder,0.4795532,False
1020.016,ladder,0.5063477,False
1020.043,ladder,0.5328979,False
1020.07,ladder,0.5597534,False
1020.096,ladder,0.5862427,False
1020.123,ladder,0.6129761,False
1020.15,ladder,0.6395874,False
1020.176,ladder,0.6663818,False
1020.203,ladder,0.6928711,False
1020.23,ladder,0.7195435,False
1020.256,ladder,0.7463379,False
1020.283,ladder,0.7730103,False
1020.31,ladder,0.7995605,False
1020.336,ladder,0.826416,False
1020.363,ladder,0.8531494,False
1020.39,ladder,0.8796387,False
1020.416,ladder,0.90625,False
1020.443,ladder,0.9332275,False
1020.47,ladder,0.9597168,False
1020.497,ladder,0.9865112,False
1020.536,ladder,1.026367,False
1020.563,ladder,1.052856,False
1020.59,ladder,1.07959,False
1020.616,ladder,1.106262,False
1020.643,ladder,1.133057,False
1020.67,ladder,1.159973,False
1020.696,ladder,1.186401,False
1020.723,ladder,1.213074,False
1020.75,ladder,1.23999,False
1020.776,ladder,1.266357,False
1020.803,ladder,1.292969,False
1020.83,ladder,1.319702,False
1020.856,ladder,1.346252,False
1020.883,ladder,1.372864,False
1020.91,ladder,1.399902,False
1020.936,ladder,1.426331,False
1020.963,ladder,1.453125,False
1020.99,ladder,1.479675,False
1021.017,ladder,1.506531,False
1021.043,ladder,1.532898,False
1021.07,ladder,1.55957,False
1021.096,ladder,1.586243,False
1021.123,ladder,1.613098,False
1021.15,ladder,1.639771,False
1021.176,ladder,1.666443,False
1021.203,ladder,1.692932,False
1021.23,ladder,1.719666,False
1021.256,ladder,1.746338,False
1021.283,ladder,1.773315,False
1021.31,ladder,1.800049,False
1021.337,ladder,1.826599,False
1021.363,ladder,1.852844,False
1021.39,ladder,1.879822,False
1021.416,ladder,1.90625,False
1021.443,ladder,1.932983,False
1021.47,ladder,1.959839,False
1021.496,ladder,1.986267,False
1021.523,ladder,2.013367,False
1021.55,ladder,2.039551,False
1021.576,ladder,2.066223,False
1021.603,ladder,2.093018,False
1021.63,ladder,2.120056,False
1021.656,ladder,2.14624,False
1021.683,ladder,2.172913,False
1021.71,ladder,2.199768,False
1021.737,ladder,2.226501,False
1021.763,ladder,2.252991,False
1021.79,ladder,2.279724,False
1021.816,ladder,2.306213,False
1021.843,ladder,2.332947,False
1021.87,ladder,2.359741,False
1021.896,ladder,2.386292,False
1021.923,ladder,2.413025,False
1021.95,ladder,2.439758,False
1021.976,ladder,2.466248,False
1022.003,ladder,2.492981,False
1022.03,ladder,2.519531,False
1022.056,ladder,2.546448,False
1022.083,ladder,2.572937,False
1022.11,ladder,2.599854,False
1022.136,ladder,2.626282,False
