timestamp,callout_type,response_time,success
1842.009,ladder,10.42639,False
1852.462,ladder,20.88,True
1863.782,ladder,32.20007,True
1877.035,ladder,45.45264,False
1890.503,ladder,58.9209,True
1912.089,ladder,80.50623,False
1912.141,ladder,80.5592,False
1912.195,ladder,80.61279,False
1912.248,ladder,80.66602,False
1912.302,ladder,80.71924,False
1912.355,ladder,80.77271,False
1912.408,ladder,80.82568,False
1912.461,ladder,80.87915,False
1912.516,ladder,80.93323,False
1912.568,ladder,80.98608,False
1912.622,ladder,81.03931,False
1912.675,ladder,81.09314,False
1912.728,ladder,81.14587,False
1912.782,ladder,81.19958,False
1912.835,ladder,81.25281,False
1912.888,ladder,81.30603,False
1912.942,ladder,81.35925,False
1912.995,ladder,81.41284,False
1913.048,ladder,81.46606,False
1913.089,ladder,81.50623,False
1913.115,ladder,81.53259,False
1913.155,ladder,81.57275,False
1913.208,ladder,81.62622,False
1913.262,ladder,81.67957,False
1913.315,ladder,81.73291,False
1913.355,ladder,81.77295,False
1913.408,ladder,81.82581,False
1913.462,ladder,81.87952,False
1913.516,ladder,81.93335,False
1913.569,ladder,81.98633,False
1913.623,ladder,82.04053,False
1913.675,ladder,82.09314,False
1913.729,ladder,82.14709,False
1913.782,ladder,82.19983,False
1913.836,ladder,82.25378,False
1913.89,ladder,82.3075,False
1913.942,ladder,82.3595,False
1913.996,ladder,82.41382,False
1914.048,ladder,82.46619,False
1914.102,ladder,82.51953,False
1914.156,ladder,82.57336,False
1914.208,ladder,82.6261,False
1914.263,ladder,82.68103,False
1914.316,ladder,82.73328,False
1914.368,ladder,82.78589,False
1914.422,ladder,82.83948,False
1914.475,ladder,82.8927,False
1914.528,ladder,82.94604,False
1914.582,ladder,82.99939,False
1914.635,ladder,83.0531,False
1914.688,ladder,83.10583,False
1914.742,ladder,83.1593,False
1914.795,ladder,83.21289,False
1914.849,ladder,83.26636,False
1914.849,ladder,83.26636,True
1914.955,ladder,83.37268,False
1915.022,ladder,83.43945,False
1915.075,ladder,83.49243,False
1915.129,ladder,83.54626,False
1915.182,ladder,83.59937,False
1915.235,ladder,83.65234,False
1915.288,ladder,83.70593,False
1915.342,ladder,83.75964,False
1915.395,ladder,83.81311,False
1915.449,ladder,83.86707,False
1915.502,ladder,83.91968,False
1915.555,ladder,83.97302,False
1915.609,ladder,84.02661,False
1915.662,ladder,84.07947,False
1915.716,ladder,84.13354,False
