Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
1831.7,1,0,0,-28.61297,-4.940587,-43.19963,-0.1, 0.0, 0.0, -1.0,0,0,0,0,99.96,1,1,0000000000
1832.182,1,0.003312364,0.003312364,-28.60966,-4.940629,-43.19977,-0.1, 0.0, 0.0, -1.0,0,0.003312364,0,0,99.91933,1,0,0000000000
1832.689,1,0.1161364,0.1194488,-28.49506,-4.940686,-43.18092,-0.1, 0.2, 0.0, -1.0,0,0.1194488,0,0,99.85611,1,0,0000000000
1833.195,1,0.05462379,0.1740725,-28.54777,-4.940622,-43.19527,-0.1, 0.1, 0.0, -1.0,0,0.1740725,0,0,99.80518,1,0,0000000000
1833.7,1,0.07207552,0.2461481,-28.61971,-4.940363,-43.19963,-0.1, 0.0, 0.0, -1.0,0,0.2461481,0,0,99.75077,1,0,0000000000
1834.182,1,0.007096513,0.2532446,-28.61271,-4.939731,-43.20061,-0.1, 0.0, 0.0, -1.0,0,0.2532446,0,0,99.70935,1,0,0000000000
1834.7,1,0.03176998,0.2850146,-28.64435,-4.939575,-43.19777,-0.1, 0.0, 0.0, -1.0,0,0.2850146,0,0,99.66299,1,0,0000000000
1835.183,1,1.149282,1.434296,-28.64592,-4.939587,-42.04849,-0.1, -0.3, 0.0, -1.0,0,1.434296,0,0,99.39314,1,0,0000000000
1835.689,1,0.09900317,1.533299,-28.71338,-4.939138,-41.97604,-0.1, -0.4, 0.0, -0.9,0,1.533299,0,0,99.33334,1,0,0000000000
1836.196,1,0.1978691,1.731169,-28.7612,-4.938829,-41.78403,-0.1, -0.7, 0.1, -0.7,0,1.731169,0,0,99.25376,1,0,0000000000
1836.7,1,2.262431,3.993599,-26.50579,-4.933837,-41.96216,-0.1, -0.7, 0.1, -0.7,0,3.993599,0,0,98.76128,1,0,0000000000
1837.182,1,2.355936,6.349535,-24.15002,-4.933556,-41.98996,-0.1, -0.6, 0.0, -0.8,0,6.349535,0,0,98.25009,1,0,0000000000
1837.7,1,2.592163,8.941698,-21.56763,-4.933117,-41.76515,-0.1, -0.7, 0.1, -0.7,0,8.941698,0,0,97.69166,1,0,0000000000
1838.182,1,2.396651,11.33835,-19.23536,-4.932538,-42.31691,-0.1, -0.8, 0.1, -0.6,0,11.33835,0,0,97.17233,1,0,0000000000
1838.7,1,1.158112,12.49646,-18.09721,-4.931812,-42.53102,0.0, -1.0, 0.1, -0.3,0,12.49646,0,0,96.9007,1,0,0000000000
1839.182,1,0.5703375,13.0668,-17.93365,-4.929544,-43.0774,0.0, -1.0, 0.1, 0.1,0,13.0668,0,0,96.74664,1,0,0000000000
1839.689,1,2.418331,15.48513,-18.23488,-4.929981,-45.4769,0.0, -1.0, 0.1, 0.1,0,15.48513,0,0,96.22297,1,0,0000000000
1840.196,1,2.400222,17.88535,-18.504,-4.930014,-47.86199,0.0, -1.0, 0.1, 0.1,0,17.88535,0,0,95.70293,1,0,0000000000
1840.689,1,1.185537,19.07089,-18.63515,-4.93045,-49.04025,0.0, -1.0, 0.1, -0.3,0,19.07089,0,0,95.42582,1,0,0000000000
1841.195,1,0.6570094,19.7279,-18.14307,-4.930454,-48.60491,0.0, -0.9, 0.1, -0.3,0,19.7279,0,0,95.25442,1,0,0000000000
1841.689,1,1.011729,20.73963,-17.5747,-4.930638,-49.4419,0.0, -0.8, 0.0, -0.6,0,20.73963,0,0,95.01207,1,0,0000000000
1842.195,1,0.5597352,21.29936,-17.02126,-4.930861,-49.52563,-0.1, -0.6, 0.0, -0.8,0,21.29936,0,0,94.86012,1,0,0000000000
1842.691,1,0.3172437,21.61661,-16.72071,-4.931084,-49.4241,-0.1, -0.5, 0.0, -0.9,0,21.61661,0,0,94.75668,1,0,0000000000
1843.182,1,1.400136,23.01674,-15.72069,-4.931313,-48.44413,0.0, -0.8, 0.1, -0.5,0,23.01674,0,0,94.43665,1,0,0000000000
1843.689,1,0.982317,23.99906,-14.92099,-4.924857,-49.01456,0.0, -1.0, 0.1, -0.3,0,23.99906,0,0,94.20018,1,0,0000000000
1844.182,1,0.347604,24.34666,-14.57353,-4.93069,-49.02285,0.0, -0.9, 0.1, 0.3,0,24.34666,0,0,94.09066,1,0,0000000000
1844.689,1,0.6777983,25.02446,-15.23913,-4.930786,-49.1509,0.0, -0.8, 0.1, 0.6,0,25.02446,0,0,93.9151,1,0,0000000000
1845.195,1,0.0664449,25.0909,-15.24346,-4.930877,-49.21721,0.0, -0.7, 0.1, 0.7,0,25.0909,0,0,93.86181,1,0,0000000000
1845.7,1,1.764556,26.85546,-16.98161,-4.931057,-48.91309,0.0, -0.9, 0.1, 0.4,0,26.85546,0,0,93.46889,1,0,0000000000
1846.182,1,1.131021,27.98648,-17.95671,-4.930914,-49.48616,0.0, -1.0, 0.1, 0.2,0,27.98648,0,0,93.20269,1,0,0000000000
1846.689,1,1.109352,29.09583,-17.94305,-4.931241,-50.59542,0.0, -1.0, 0.1, 0.0,0,29.09583,0,0,92.94082,1,0,0000000000
1847.195,1,1.184219,30.28005,-18.09946,-4.931374,-51.76927,0.0, -0.9, 0.1, -0.4,0,30.28005,0,0,92.66397,1,0,0000000000
1847.7,1,1.215402,31.49546,-17.18008,-4.931457,-52.56422,0.0, -0.9, 0.1, -0.4,0,31.49546,0,0,92.38089,1,0,0000000000
1848.196,1,1.117574,32.61303,-16.2067,-4.931956,-53.1133,-0.1, -0.8, 0.1, -0.6,0,32.61303,0,0,92.11737,1,0,0000000000
