timestamp,callout_type,response_time,success
1010.319,ladder,0.1074219,False
1010.413,ladder,0.2015991,False
1010.506,ladder,0.2942505,False
1010.573,ladder,0.3610229,False
1010.626,ladder,0.4140625,False
1010.665,ladder,0.4534302,False
1010.691,ladder,0.4798584,False
1010.719,ladder,0.506958,False
1010.745,ladder,0.5332642,False
1010.785,ladder,0.5737915,False
1010.812,ladder,0.6002808,False
1010.839,ladder,0.6277466,False
1010.865,ladder,0.6534424,False
1010.891,ladder,0.6797485,False
1010.918,ladder,0.7067261,False
1010.945,ladder,0.7335205,False
1010.972,ladder,0.7601929,False
1010.998,ladder,0.7865601,False
1011.025,ladder,0.8134766,False
1011.052,ladder,0.8399048,False
1011.078,ladder,0.8668213,False
1011.105,ladder,0.8931885,False
1011.132,ladder,0.9200439,False
1011.159,ladder,0.9471436,False
1011.185,ladder,0.9736938,False
1011.226,ladder,1.013977,False
1011.266,ladder,1.053955,False
1011.305,ladder,1.093628,False
1011.332,ladder,1.120239,False
1011.358,ladder,1.146729,False
1011.385,ladder,1.173279,False
1011.411,ladder,1.199768,False
1011.438,ladder,1.226624,False
1011.465,ladder,1.253296,False
1011.492,ladder,1.280029,False
1011.518,ladder,1.306763,False
1011.545,ladder,1.333252,False
1011.571,ladder,1.359863,False
1011.599,ladder,1.387024,False
1011.625,ladder,1.413269,False
1011.652,ladder,1.440308,False
1011.678,ladder,1.466675,False
1011.705,ladder,1.493774,False
1011.732,ladder,1.520081,False
1011.758,ladder,1.546631,False
1011.785,ladder,1.57373,False
1011.812,ladder,1.599976,False
1011.838,ladder,1.62677,False
1011.866,ladder,1.654053,False
1011.891,ladder,1.679749,False
1011.918,ladder,1.706482,False
1011.945,ladder,1.733032,False
1011.971,ladder,1.759888,False
1011.998,ladder,1.786438,False
1012.025,ladder,1.813232,False
1012.051,ladder,1.839783,False
1012.079,ladder,1.866943,False
1012.105,ladder,1.893127,False
1012.131,ladder,1.919861,False
1012.158,ladder,1.946533,False
1012.185,ladder,1.973572,False
1012.211,ladder,1.999817,False
1012.238,ladder,2.026672,False
1012.265,ladder,2.053223,False
1012.292,ladder,2.080261,False
1012.319,ladder,2.1073,False
1012.345,ladder,2.13324,False
1012.372,ladder,2.160217,False
1012.398,ladder,2.18689,False
1012.425,ladder,2.213257,False
1012.451,ladder,2.239807,False
1012.478,ladder,2.266663,False
1012.505,ladder,2.293274,False
1012.545,ladder,2.333496,False
1012.571,ladder,2.359802,False
1012.598,ladder,2.386597,False
1012.625,ladder,2.413269,False
1012.652,ladder,2.440002,False
1012.678,ladder,2.466858,False
1012.705,ladder,2.49353,False
1012.731,ladder,2.519775,False
1012.758,ladder,2.546692,False
1012.785,ladder,2.573303,False
1012.811,ladder,2.599731,False
1012.839,ladder,2.627075,False
1012.865,ladder,2.653076,False
1012.891,ladder,2.679749,False
1012.918,ladder,2.706604,False
1012.945,ladder,2.733215,False
1012.971,ladder,2.759766,False
1012.998,ladder,2.786499,False
1013.025,ladder,2.81311,False
1013.051,ladder,2.839722,False
1013.078,ladder,2.866455,False
1013.105,ladder,2.893494,False
1013.132,ladder,2.920044,False
1013.159,ladder,2.947327,False
1013.185,ladder,2.973206,False
1013.212,ladder,3.000305,False
1013.239,ladder,3.027283,False
1013.292,ladder,3.080322,False
1013.332,ladder,3.120117,False
1013.372,ladder,3.160217,False
1013.412,ladder,3.200378,False
1013.452,ladder,3.240173,False
1013.492,ladder,3.280334,False
1013.532,ladder,3.320862,False
1013.559,ladder,3.347046,False
1013.585,ladder,3.373291,False
1013.612,ladder,3.400146,False
1013.638,ladder,3.426514,False
1013.665,ladder,3.453613,False
1013.692,ladder,3.480042,False
1013.718,ladder,3.506836,False
1013.745,ladder,3.533264,False
1013.785,ladder,3.573547,False
1013.812,ladder,3.600159,False
1013.838,ladder,3.626587,False
1013.865,ladder,3.653687,False
1013.892,ladder,3.680054,False
1013.918,ladder,3.706665,False
1013.945,ladder,3.733215,False
1013.985,ladder,3.773621,False
1014.025,ladder,3.813416,False
1014.065,ladder,3.853455,False
1014.105,ladder,3.893433,False
1014.132,ladder,3.920044,False
1014.158,ladder,3.946716,False
1014.186,ladder,3.97406,False
1014.225,ladder,4.013672,False
1014.266,ladder,4.053894,False
1014.305,ladder,4.093445,False
1014.345,ladder,4.133423,False
1014.387,ladder,4.174927,False
1014.425,ladder,4.213318,False
1014.466,ladder,4.254089,False
1014.506,ladder,4.294373,False
1014.545,ladder,4.33374,False
1014.585,ladder,4.373474,False
1014.612,ladder,4.400146,False
1014.639,ladder,4.427063,False
1014.665,ladder,4.453247,False
1014.706,ladder,4.494141,False
1014.745,ladder,4.533752,False
1014.785,ladder,4.573792,False
1014.826,ladder,4.614685,False
1014.865,ladder,4.653748,False
1014.905,ladder,4.693604,False
1014.945,ladder,4.733704,False
1014.986,ladder,4.773926,False
1015.011,ladder,4.799744,False
1015.038,ladder,4.826843,False
1015.065,ladder,4.853577,False
1015.092,ladder,4.880249,False
1015.119,ladder,4.906921,False
1015.145,ladder,4.933777,False
1015.186,ladder,4.974182,False
1015.226,ladder,5.014465,False
1015.266,ladder,5.05426,False
1015.306,ladder,5.094055,False
1015.345,ladder,5.133728,False
1015.372,ladder,5.160278,False
1015.398,ladder,5.186768,False
1015.425,ladder,5.213257,False
1015.452,ladder,5.239929,False
1015.478,ladder,5.266602,False
1015.505,ladder,5.293518,False
1015.532,ladder,5.319946,False
1015.558,ladder,5.346863,False
1015.586,ladder,5.373901,False
1015.626,ladder,5.414063,False
1015.666,ladder,5.454529,False
1015.706,ladder,5.494263,False
1015.745,ladder,5.533447,False
1015.785,ladder,5.573364,False
1015.825,ladder,5.613464,False
1015.865,ladder,5.653809,False
1015.892,ladder,5.680115,False
