Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
398.4734,1,0,0,-28.55541,-4.968174,-43.19696,-0.1, 0.1, 0.0, -1.0,0,0,0,0,99.96,1,1,0000000000
398.9662,1,0.003890857,0.003890857,-28.55523,-4.972056,-43.19678,-0.1, 0.1, 0.0, -1.0,0,0.003890857,0,0,99.91922,1,0,0000000000
399.4735,1,0.9963511,1.000242,-28.53397,-4.97206,-42.20066,-0.1, 0.1, 0.0, -1.0,0,1.000242,0,0,99.67995,1,0,0000000000
399.9666,1,1.088674,2.088916,-28.38729,-4.972243,-41.12191,-0.1, 0.4, 0.0, -0.9,0,2.088916,0,0,99.42221,1,0,0000000000
400.4727,1,0.7071962,2.796112,-28.91028,-4.97245,-40.64588,0.0, 0.6, 0.0, -0.8,0,2.796112,0,0,99.24077,1,0,0000000000
400.9659,1,2.212581,5.008693,-30.75474,-5.165668,-39.43917,-0.1, 0.4, 0.0, -0.9,0,5.008693,0,0,98.75826,1,0,0000000000
401.48,1,0.6080701,5.616763,-31.15125,-5.163328,-38.97817,0.0, 0.1, 0.0, -1.0,0,5.616763,0,0,98.59664,1,0,0000000000
401.9792,1,0.04582479,5.662588,-31.11038,-5.165138,-38.95752,-0.1, 0.2, 0.0, -1.0,0,5.662588,0,0,98.54748,1,0,0000000000
402.48,1,0.06449757,5.727086,-31.16991,-5.164904,-38.98235,-0.1, 0.2, 0.0, -1.0,0,5.727086,0,0,98.49458,1,0,0000000000
402.9658,1,1.991245,7.71833,-31.07096,-5.164836,-36.99357,-0.1, 0.0, 0.0, -1.0,0,7.71833,0,0,98.05633,1,0,0000000000
403.473,1,2.500693,10.21902,-30.96439,-5.165034,-34.49515,-0.1, 0.1, 0.0, -1.0,0,10.21902,0,0,97.51619,1,0,0000000000
403.9794,1,2.48391,12.70293,-31.00356,-5.165068,-32.01155,-0.1, 0.1, 0.0, -1.0,0,12.70293,0,0,96.97941,1,0,0000000000
404.4733,1,2.4714,15.17433,-33.47495,-5.165191,-32.00512,-0.1, 0.1, 0.0, -1.0,0,15.17433,0,0,96.44513,1,0,0000000000
404.9794,1,1.384374,16.55871,-34.79499,-5.165215,-32.42224,0.0, 0.5, 0.0, -0.9,0,16.55871,0,0,96.12825,1,0,0000000000
405.48,1,0.2260028,16.78471,-34.98846,-5.165151,-32.53907,-0.1, 0.1, 0.0, -1.0,0,16.78471,0,0,96.04305,1,0,0000000000
405.9793,1,0.0663309,16.85104,-35.05473,-5.165405,-32.54183,-0.1, 0.0, 0.0, -1.0,0,16.85104,0,0,95.98978,1,0,0000000000
406.48,1,2.401953,19.25299,-34.73021,-5.165576,-30.1619,-0.1, 0.1, 0.0, -1.0,0,19.25299,0,0,95.46938,1,0,0000000000
406.966,1,0.1257298,19.37872,-34.67423,-5.165436,-30.04932,-0.1, 0.2, 0.0, -1.0,0,19.37872,0,0,95.40424,1,0,0000000000
407.48,1,0.000439581,19.37916,-34.67413,-5.165378,-30.04974,-0.1, 0.2, 0.0, -1.0,0,19.37916,0,0,95.36414,1,0,0000000000
407.979,1,0.0002979011,19.37946,-34.67443,-5.165389,-30.04975,-0.1, 0.2, 0.0, -1.0,0,19.37946,0,0,95.32408,1,0,0000000000
408.4724,1,0.0001116247,19.37957,-34.6744,-5.165359,-30.04965,-0.1, 0.2, 0.0, -1.0,0,19.37957,0,0,95.28406,1,0,0000000000
408.9792,1,0.0004125135,19.37998,-34.67401,-5.165409,-30.04975,-0.1, 0.2, 0.0, -1.0,0,19.37998,0,0,95.24397,1,0,0000000000
409.48,1,0.249112,19.6291,-34.49368,-5.165479,-29.87789,0.0, 0.6, 0.0, -0.8,0,19.6291,0,0,95.15415,1,0,0000000000
409.9659,1,0.371861,20.00096,-34.81655,-5.1654,-30.06236,-0.1, -0.1, 0.0, -1.0,0,20.00096,0,0,95.03978,1,0,0000000000
410.4725,1,1.364462,21.36542,-35.02364,-5.165677,-28.71371,-0.1, 0.1, 0.0, -1.0,0,21.36542,0,0,94.72688,1,0,0000000000
410.9657,1,0.03209372,21.39751,-34.99192,-5.165644,-28.70882,-0.1, 0.1, 0.0, -1.0,0,21.39751,0,0,94.68047,1,0,0000000000
411.4724,1,0.0008624675,21.39837,-34.99169,-5.165316,-28.70958,-0.1, 0.1, 0.0, -1.0,0,21.39837,0,0,94.64029,1,0,0000000000
411.9793,1,0.1000488,21.49842,-34.9966,-5.16531,-28.60965,-0.1, 0.1, 0.0, -1.0,0,21.49842,0,0,94.58028,1,0,0000000000
412.48,1,2.250204,23.74862,-35.0596,-4.955456,-26.37014,-0.1, 0.1, 0.0, -1.0,0,23.74862,0,0,94.09023,1,0,0000000000
412.979,1,0.3542599,24.10288,-35.38177,-4.955267,-26.22283,-0.1, -0.5, 0.0, -0.9,0,24.10288,0,0,93.97938,1,0,0000000000
413.48,1,0.0956476,24.19853,-35.41362,-4.955509,-26.13264,-0.1, -0.6, 0.0, -0.8,0,24.19853,0,0,93.92025,1,0,0000000000
413.9658,1,0.2966735,24.4952,-35.11702,-4.955737,-26.12641,-0.1, -0.7, 0.0, -0.7,0,24.4952,0,0,93.82092,1,0,0000000000
414.4729,1,1.573421,26.06863,-33.54653,-4.955314,-26.03039,-0.1, -0.6, 0.0, -0.8,0,26.06863,0,0,93.46623,1,0,0000000000
414.9793,1,1.255748,27.32438,-32.34995,-4.955245,-26.41132,-0.1, -0.6, 0.0, -0.8,0,27.32438,0,0,93.17508,1,0,0000000000
415.4728,1,1.476179,28.80055,-30.87398,-4.955125,-26.43617,-0.1, -0.7, 0.0, -0.7,0,28.80055,0,0,92.83984,1,0,0000000000
415.979,1,2.473905,31.27446,-28.40022,-4.954981,-26.46238,0.0, -0.7, 0.0, -0.7,0,31.27446,0,0,92.30506,1,0,0000000000
416.48,1,2.58908,33.86354,-25.81645,-4.955505,-26.62815,-0.1, -0.6, 0.0, -0.8,0,33.86354,0,0,91.74725,1,0,0000000000
416.9798,1,2.351512,36.21505,-23.46494,-4.955569,-26.6302,-0.1, -0.6, 0.0, -0.8,0,36.21505,0,0,91.23695,1,0,0000000000
