Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
220.64,1,0,0,-28.59158,-5.060423,-43.04697,-0.1, 0.1, 0.0, -1.0,0,0,0,0,99.96,1,1,0000000000
221.1462,1,0.003740513,0.003740513,-28.59167,-5.064161,-43.04705,-0.1, 0.1, 0.0, -1.0,0,0.003740513,0,0,99.91925,1,0,0000000000
221.6406,1,0.0132818,0.01702231,-28.60371,-5.060099,-43.05093,-0.1, 0.2, 0.0, -1.0,0,0.01702231,0,0,99.87659,1,0,0000000000
222.1464,1,0.00455249,0.0215748,-28.59958,-5.058179,-43.05112,-0.1, 0.2, 0.0, -1.0,0,0.0215748,0,0,99.83569,1,0,0000000000
222.6529,1,0.01571767,0.03729247,-28.58405,-5.055799,-43.05143,0.0, 0.0, 0.0, -1.0,0,0.03729247,0,0,99.79254,1,0,0000000000
223.1462,1,0.009639154,0.04693163,-28.58876,-5.049571,-43.05708,0.0, 0.1, 0.0, -1.0,0,0.04693163,0,0,99.75061,1,0,0000000000
223.66,1,0.00437311,0.05130474,-28.58968,-5.052155,-43.05367,0.0, 0.1, 0.0, -1.0,0,0.05130474,0,0,99.70973,1,0,0000000000
224.1595,1,0.02086516,0.0721699,-28.61033,-5.053798,-43.05123,0.0, 0.0, 0.0, -1.0,0,0.0721699,0,0,99.66556,1,0,0000000000
224.66,1,0.1064994,0.1786693,-28.70768,-5.054304,-43.00804,0.0, -0.4, 0.0, -0.9,0,0.1786693,0,0,99.60426,1,0,0000000000
225.1463,1,0.1152498,0.2939191,-28.75341,-5.05373,-42.90226,0.0, -0.7, 0.0, -0.7,0,0.2939191,0,0,99.54121,1,0,0000000000
225.6528,1,0.001229489,0.2951486,-28.75417,-5.052771,-42.90213,0.0, -0.7, 0.0, -0.7,0,0.2951486,0,0,99.50096,1,0,0000000000
226.1595,1,0.006759733,0.3019083,-28.759,-5.048671,-42.89978,0.0, -0.7, 0.0, -0.7,0,0.3019083,0,0,99.45961,1,0,0000000000
226.653,1,0.002734911,0.3046432,-28.76144,-5.049045,-42.90097,0.0, -0.7, 0.0, -0.8,0,0.3046432,0,0,99.41906,1,0,0000000000
227.1596,1,0.6860754,0.9907187,-28.07678,-5.031011,-42.94122,0.0, -0.7, 0.0, -0.8,0,0.9907187,0,0,99.24184,1,0,0000000000
227.66,1,1.791666,2.782385,-26.28918,-5.045767,-43.06091,0.0, -0.7, 0.0, -0.7,0,2.782385,0,0,98.84351,1,0,0000000000
228.16,1,2.398858,5.181243,-23.89378,-5.04566,-43.18979,0.0, -0.7, 0.0, -0.7,0,5.181243,0,0,98.32374,1,0,0000000000
228.66,1,2.536183,7.717426,-21.51231,-5.045413,-44.06205,0.0, -0.9, 0.0, -0.5,0,7.717426,0,0,97.7765,1,0,0000000000
229.1468,1,0.8084337,8.52586,-20.85422,-5.046225,-44.53159,0.0, -0.8, 0.0, -0.6,0,8.52586,0,0,97.57481,1,0,0000000000
229.66,1,1.694908,10.22077,-19.37697,-5.045987,-45.36252,0.0, -0.8, 0.0, -0.6,0,10.22077,0,0,97.19582,1,0,0000000000
230.1462,1,0.6705286,10.8913,-18.80228,-5.045877,-45.70798,0.0, -1.0, 0.0, 0.2,0,10.8913,0,0,97.02171,1,0,0000000000
230.6529,1,1.502242,12.39354,-19.34256,-5.046046,-47.10971,0.0, -1.0, 0.0, 0.0,0,12.39354,0,0,96.68127,1,0,0000000000
231.1595,1,2.48313,14.87667,-19.25352,-5.045786,-49.59124,0.0, -1.0, 0.0, -0.2,0,14.87667,0,0,96.14464,1,0,0000000000
231.6528,1,2.399964,17.27663,-18.89478,-5.045617,-51.96424,0.0, -1.0, 0.0, -0.2,0,17.27663,0,0,95.62464,1,0,0000000000
232.1594,1,0.0337672,17.3104,-18.86129,-5.046048,-51.95997,0.0, -1.0, 0.0, -0.1,0,17.3104,0,0,95.57789,1,0,0000000000
232.66,1,0.08680844,17.39721,-18.94398,-5.046065,-51.98637,0.0, -0.9, 0.0, -0.3,0,17.39721,0,0,95.52052,1,0,0000000000
233.1461,1,0.001155895,17.39837,-18.94469,-5.045812,-51.98725,0.0, -0.9, 0.0, -0.3,0,17.39837,0,0,95.48029,1,0,0000000000
233.6526,1,0.1640881,17.56245,-18.78072,-5.045828,-51.9812,0.0, -1.0, 0.0, 0.2,0,17.56245,0,0,95.40748,1,0,0000000000
