timestamp,callout_type,response_time,success
1098.981,ladder,0.09399414,False
1099.048,ladder,0.1605225,False
1112.007,ladder,13.11987,False
1122.021,ladder,23.13318,False
1130.301,ladder,31.4137,True
1157.034,ladder,58.14648,False
1157.06,ladder,58.17297,False
1157.1,ladder,58.21313,False
1157.141,ladder,58.2533,False
1157.181,ladder,58.29358,False
1157.207,ladder,58.31958,False
1157.234,ladder,58.34619,False
1157.261,ladder,58.37341,False
1157.3,ladder,58.41296,False
1157.327,ladder,58.44006,False
1157.367,ladder,58.47986,False
1157.407,ladder,58.5199,False
1157.447,ladder,58.55969,False
1157.5,ladder,58.61304,False
1157.554,ladder,58.66675,False
1157.594,ladder,58.7063,False
1157.62,ladder,58.73291,False
1157.661,ladder,58.77319,False
1157.7,ladder,58.81287,False
1157.74,ladder,58.85303,False
1157.781,ladder,58.89331,False
1157.82,ladder,58.93286,False
1157.86,ladder,58.97302,False
1157.887,ladder,58.99963,False
1157.928,ladder,59.04089,False
1157.953,ladder,59.06616,False
1157.994,ladder,59.10669,False
1158.02,ladder,59.13281,False
1158.061,ladder,59.17395,False
1158.101,ladder,59.21399,False
1158.127,ladder,59.24011,False
1158.168,ladder,59.28088,False
1158.222,ladder,59.33472,False
1158.276,ladder,59.38831,False
1158.315,ladder,59.42773,False
1158.368,ladder,59.48083,False
1158.421,ladder,59.53345,False
1158.461,ladder,59.57397,False
1158.501,ladder,59.61365,False
1158.541,ladder,59.65332,False
1158.581,ladder,59.69397,False
1158.621,ladder,59.73364,False
1158.675,ladder,59.78809,False
1158.728,ladder,59.84045,False
1158.782,ladder,59.89465,False
1158.834,ladder,59.94629,False
1158.874,ladder,59.98621,False
1158.914,ladder,60.02698,False
1158.954,ladder,60.06665,False
1158.994,ladder,60.10632,False
1159.034,ladder,60.14648,False
1159.074,ladder,60.1864,False
1159.114,ladder,60.22705,False
1159.154,ladder,60.26685,False
1159.194,ladder,60.30676,False
1159.248,ladder,60.36035,False
1159.274,ladder,60.38623,False
1159.314,ladder,60.42651,False
1159.367,ladder,60.47998,False
1159.42,ladder,60.53296,False
1159.474,ladder,60.58667,False
1159.527,ladder,60.64014,False
1159.58,ladder,60.69299,False
1159.634,ladder,60.74646,False
1159.674,ladder,60.7865,False
1159.701,ladder,60.81335,False
1159.74,ladder,60.85303,False
1159.781,ladder,60.89331,False
1159.82,ladder,60.93286,False
1159.86,ladder,60.9729,False
1159.887,ladder,60.99963,False
1159.927,ladder,61.03979,False
1159.953,ladder,61.06616,False
1159.994,ladder,61.10706,False
1160.034,ladder,61.14648,False
1160.087,ladder,61.19983,False
1160.141,ladder,61.2533,False
1160.194,ladder,61.30664,False
1160.233,ladder,61.34595,False
1160.273,ladder,61.38611,False
1160.314,ladder,61.42639,False
1160.367,ladder,61.47974,False
1160.421,ladder,61.53369,False
1160.474,ladder,61.58618,False
1160.528,ladder,61.6405,False
1160.58,ladder,61.69312,False
1160.634,ladder,61.74634,False
1160.674,ladder,61.78662,False
1160.727,ladder,61.83997,False
1160.768,ladder,61.88025,False
1160.82,ladder,61.93298,False
1160.874,ladder,61.98669,False
1160.927,ladder,62.04016,False
1160.98,ladder,62.0929,False
1161.034,ladder,62.14636,False
1161.087,ladder,62.19983,False
1161.14,ladder,62.25293,False
1161.194,ladder,62.30652,False
1161.247,ladder,62.35986,False
1161.301,ladder,62.41382,False
1161.34,ladder,62.45288,False
1161.394,ladder,62.50623,False
1161.434,ladder,62.54639,False
1161.474,ladder,62.5863,False
1161.514,ladder,62.62634,False
1161.567,ladder,62.67969,False
1161.607,ladder,62.71985,False
1161.66,ladder,62.77307,False
1161.714,ladder,62.82678,False
1161.767,ladder,62.88,False
1161.821,ladder,62.93323,False
1161.874,ladder,62.98669,False
1161.928,ladder,63.04089,False
1161.98,ladder,63.0929,False
1162.034,ladder,63.14636,False
1162.088,ladder,63.20081,False
1162.14,ladder,63.25293,False
1162.194,ladder,63.30701,False
1162.248,ladder,63.36023,False
1162.301,ladder,63.41333,False
1162.354,ladder,63.46631,False
1162.407,ladder,63.5199,False
1162.461,ladder,63.57336,False
1162.514,ladder,63.62659,False
1162.568,ladder,63.68042,False
1162.621,ladder,63.73328,False
1162.674,ladder,63.78674,False
1162.727,ladder,63.83997,False
1162.78,ladder,63.89294,False
1162.834,ladder,63.94666,False
1162.887,ladder,63.99963,False
1162.941,ladder,64.05322,False
1162.994,ladder,64.10645,False
1163.022,ladder,64.13428,False
1163.061,ladder,64.17322,False
1163.114,ladder,64.22656,False
1163.168,ladder,64.28052,False
1163.22,ladder,64.33301,False
1163.261,ladder,64.37366,False
1163.314,ladder,64.42639,False
1163.354,ladder,64.46667,False
1163.395,ladder,64.50732,False
1163.433,ladder,64.54614,False
1163.461,ladder,64.57336,False
1163.487,ladder,64.59949,False
1163.514,ladder,64.62622,False
1163.554,ladder,64.66687,False
1163.594,ladder,64.70667,False
1163.647,ladder,64.75964,False
1163.701,ladder,64.81396,False
1163.74,ladder,64.85315,False
1163.794,ladder,64.90662,False
1163.82,ladder,64.93298,False
1163.874,ladder,64.98645,False
1163.901,ladder,65.01331,False
1163.954,ladder,65.06641,False
1163.98,ladder,65.09277,False
1164.034,ladder,65.14661,False
1164.088,ladder,65.20068,False
1164.14,ladder,65.25305,False
1164.194,ladder,65.30652,False
1164.247,ladder,65.35999,False
1164.287,ladder,65.39954,False
1164.314,ladder,65.42639,False
1164.341,ladder,65.45386,False
1164.394,ladder,65.50647,False
1164.447,ladder,65.55981,False
1164.502,ladder,65.61426,False
1164.54,ladder,65.65308,False
1164.567,ladder,65.67969,False
1164.594,ladder,65.7063,False
1164.62,ladder,65.73291,False
1164.647,ladder,65.75964,False
1164.687,ladder,65.79968,False
1164.713,ladder,65.82605,False
1164.753,ladder,65.86597,False
1164.807,ladder,65.91968,False
1164.861,ladder,65.97363,False
1164.914,ladder,66.02637,False
1164.94,ladder,66.0531,False
1164.98,ladder,66.09302,False
1165.034,ladder,66.14636,False
1165.06,ladder,66.17297,False
1165.087,ladder,66.19946,False
1165.114,ladder,66.2262,False
1165.154,ladder,66.26697,False
1165.18,ladder,66.29297,False
1165.22,ladder,66.33276,False
1165.247,ladder,66.35962,False
1165.288,ladder,66.40027,False
1165.314,ladder,66.42676,False
1165.354,ladder,66.46619,False
1165.38,ladder,66.49292,False
1165.42,ladder,66.53308,False
1165.474,ladder,66.58691,False
1165.527,ladder,66.63965,False
1165.58,ladder,66.69287,False
1165.62,ladder,66.73303,False
1165.674,ladder,66.78699,False
1165.727,ladder,66.83972,False
1165.781,ladder,66.89331,False
1165.834,ladder,66.94641,False
1165.861,ladder,66.97327,False
1165.914,ladder,67.02625,False
1165.94,ladder,67.05273,False
1165.981,ladder,67.09326,False
1166.034,ladder,67.14697,False
1166.088,ladder,67.20044,False
1166.14,ladder,67.25305,False
1166.194,ladder,67.30664,False
1166.247,ladder,67.35999,False
1166.3,ladder,67.41296,False
1166.341,ladder,67.45325,False
1166.394,ladder,67.50635,False
1166.448,ladder,67.56018,False
1166.5,ladder,67.61316,False
1166.554,ladder,67.66638,False
1166.607,ladder,67.71973,False
1166.661,ladder,67.77344,False
