Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
1681.22,1,0,0,-54.02055,-4.951884,17.08427,0.0, -1.0, 0.2, 0.0,0,0,0,0,99.96,1,1,0000000000
1681.718,1,0.003035368,0.003035368,-54.02088,-4.949347,17.0859,0.0, -1.0, 0.1, 0.0,0,0.003035368,0,0,99.91939,1,0,0000000000
1682.212,1,0.01187784,0.01491321,-54.02891,-4.946538,17.09419,0.0, -1.0, 0.1, 0.0,0,0.01491321,0,0,99.87701,1,0,0000000000
1682.719,1,1.704201,1.719114,-53.99542,-4.940341,15.39033,0.0, -1.0, 0.1, 0.1,0,1.719114,0,0,99.49617,1,0,0000000000
1683.22,1,2.581809,4.300923,-54.66163,-4.940049,12.89596,0.0, -1.0, 0.1, 0.1,0,4.300923,0,0,98.9398,1,0,0000000000
1683.706,1,2.436085,6.737008,-55.41588,-4.938602,10.57958,0.0, -1.0, 0.1, 0.3,0,6.737008,0,0,98.41258,1,0,0000000000
1684.22,1,2.601605,9.338613,-56.94783,-4.938456,8.476847,0.0, -0.8, 0.1, 0.6,0,9.338613,0,0,97.85226,1,0,0000000000
1684.705,1,2.389942,11.72855,-59.27946,-4.937759,7.95217,0.1, -0.7, 0.1, 0.7,0,11.72855,0,0,97.33427,1,0,0000000000
1685.212,1,2.510624,14.23918,-61.78335,-4.93806,8.13597,0.1, -0.6, 0.1, 0.8,0,14.23918,0,0,96.79214,1,0,0000000000
1685.718,1,2.080272,16.31945,-63.76924,-4.9234,8.755294,0.1, 0.1, 0.0, 1.0,0,16.31945,0,0,96.33608,1,0,0000000000
1686.22,1,1.589172,17.90862,-63.68049,-4.936226,10.34193,0.1, 0.0, 0.0, 1.0,0,17.90862,0,0,95.97825,1,0,0000000000
1686.706,1,2.383767,20.29239,-63.79836,-4.937566,12.72278,0.1, -0.6, 0.1, 0.8,0,20.29239,0,0,95.46149,1,0,0000000000
1687.22,1,2.346861,22.63925,-65.56898,-4.936947,14.26313,0.0, -0.8, 0.1, 0.7,0,22.63925,0,0,94.95212,1,0,0000000000
1687.719,1,2.074484,24.71374,-67.627,-4.937068,14.00224,0.0, -0.8, 0.1, 0.5,0,24.71374,0,0,94.49722,1,0,0000000000
1688.22,1,2.498592,27.21233,-67.48975,-4.937027,11.50742,0.1, -0.7, 0.1, 0.7,0,27.21233,0,0,93.9575,1,0,0000000000
1688.718,1,2.430368,29.6427,-69.4237,-4.938754,10.0355,0.1, -0.6, 0.1, 0.8,0,29.6427,0,0,93.43143,1,0,0000000000
1689.22,1,1.366799,31.00949,-69.99133,-4.938974,11.27885,0.1, -0.1, 0.0, 1.0,0,31.00949,0,0,93.11806,1,0,0000000000
1689.705,1,0.8769133,31.88641,-69.11695,-4.939493,11.21227,0.1, -0.8, 0.1, 0.6,0,31.88641,0,0,92.90268,1,0,0000000000
1690.212,1,2.288579,34.17499,-71.39041,-4.93948,10.94965,0.1, -0.8, 0.1, 0.6,0,34.17499,0,0,92.40496,1,0,0000000000
1690.719,1,0.6583453,34.83333,-71.88673,-4.927169,10.5173,0.1, -0.7, 0.1, 0.7,0,34.83333,0,0,92.23329,1,0,0000000000
1691.212,1,1.770339,36.60367,-73.26479,-4.929251,11.62863,0.0, -1.0, 0.1, 0.2,0,36.60367,0,0,91.83923,1,0,0000000000
1691.719,1,0.7943593,37.39803,-72.73215,-4.929603,11.0393,-0.1, -0.8, 0.1, -0.6,0,37.39803,0,0,91.64035,1,0,0000000000
1692.22,1,2.057591,39.45562,-70.77148,-4.940691,10.41536,-0.1, -0.6, 0.1, -0.8,0,39.45562,0,0,91.18883,1,0,0000000000
1692.705,1,2.440645,41.89627,-68.3867,-4.939035,9.896166,-0.1, -0.8, 0.1, -0.6,0,41.89627,0,0,90.6607,1,0,0000000000
1693.212,1,2.555017,44.45129,-65.8756,-4.938782,10.36789,-0.1, -0.9, 0.1, -0.5,0,44.45129,0,0,90.1097,1,0,0000000000
1693.719,1,2.259728,46.71101,-63.73628,-4.937434,9.64011,0.0, -1.0, 0.1, 0.1,0,46.71101,0,0,89.61775,1,0,0000000000
1694.212,1,1.176113,47.88713,-63.31745,-4.937581,8.541099,0.0, -1.0, 0.1, 0.1,0,47.88713,0,0,89.34253,1,0,0000000000
1694.718,1,1.642839,49.52996,-64.29045,-4.939085,7.217396,-0.1, -0.9, 0.1, -0.4,0,49.52996,0,0,88.97396,1,0,0000000000
1695.22,1,0.9224277,50.45239,-64.27719,-4.939522,6.295063,0.0, -1.0, 0.1, -0.2,0,50.45239,0,0,88.74947,1,0,0000000000
1695.705,1,0.8675438,51.31993,-63.53812,-4.925441,5.840962,0.0, -1.0, 0.1, 0.0,0,51.31993,0,0,88.53596,1,0,0000000000
1696.212,1,2.110455,53.43039,-64.9818,-4.939462,4.301604,0.1, -0.6, 0.1, 0.8,0,53.43039,0,0,88.07388,1,0,0000000000
1696.705,1,2.499918,55.93031,-67.33391,-4.938181,5.148456,0.1, -0.3, 0.1, 0.9,0,55.93031,0,0,87.53389,1,0,0000000000
1697.212,1,2.519213,58.44952,-68.90932,-4.939084,7.114288,0.0, -0.9, 0.1, 0.4,0,58.44952,0,0,86.99004,1,0,0000000000
1697.705,1,2.400297,60.84982,-71.21394,-4.93939,6.443348,0.0, -1.0, 0.1, -0.1,0,60.84982,0,0,86.46999,1,0,0000000000
1698.212,1,1.695563,62.54538,-69.52174,-4.938052,6.549969,-0.1, -0.9, 0.1, -0.4,0,62.54538,0,0,86.09087,1,0,0000000000
1698.718,1,2.286989,64.83237,-67.47546,-4.938913,5.528652,-0.1, -0.7, 0.1, -0.7,0,64.83237,0,0,85.59348,1,0,0000000000
1699.22,1,2.29213,67.1245,-66.29009,-4.938354,3.566828,-0.1, -0.9, 0.1, -0.4,0,67.1245,0,0,85.09505,1,0,0000000000
1699.705,1,1.721682,68.84618,-68.00671,-4.937848,3.434918,0.0, -1.0, 0.1, 0.2,0,68.84618,0,0,84.71071,1,0,0000000000
1700.212,1,0.3733665,69.21955,-67.65633,-4.938609,3.305958,-0.1, -0.7, 0.1, -0.7,0,69.21955,0,0,84.59603,1,0,0000000000
1700.705,1,2.475477,71.69503,-65.18188,-4.938156,3.234367,-0.1, -0.7, 0.1, -0.7,0,71.69503,0,0,84.06094,1,0,0000000000
1701.213,1,1.953912,73.64894,-63.27123,-4.938246,2.825507,-0.1, -0.3, 0.0, -0.9,0,73.64894,0,0,83.63015,1,0,0000000000
1701.719,1,2.094306,75.74325,-62.73226,-4.938426,4.849273,-0.1, 0.0, 0.0, -1.0,0,75.74325,0,0,83.17129,1,0,0000000000
1702.22,1,1.29892,77.04217,-63.67965,-4.93834,5.737891,-0.1, 0.0, 0.0, -1.0,0,77.04217,0,0,82.87151,1,0,0000000000
1702.719,1,2.318233,79.3604,-62.51707,-4.937431,7.743534,-0.1, -0.8, 0.1, -0.6,0,79.3604,0,0,82.36786,1,0,0000000000
1703.22,1,2.495546,81.85594,-60.34254,-4.936646,6.519114,0.0, -1.0, 0.1, -0.2,0,81.85594,0,0,81.82875,1,0,0000000000
1703.718,1,1.488023,83.34396,-60.98047,-4.936874,5.17477,0.0, -1.0, 0.1, 0.0,0,83.34396,0,0,81.49114,1,0,0000000000
1704.212,1,1.802554,85.14651,-59.72915,-4.93832,3.877313,-0.1, -0.8, 0.1, -0.6,0,85.14651,0,0,81.09063,1,0,0000000000
1704.718,1,1.289953,86.43647,-60.90669,-4.938658,4.40398,-0.1, 0.0, 0.0, -1.0,0,86.43647,0,0,80.79264,1,0,0000000000
1705.22,1,1.595885,88.03236,-60.47065,-4.939121,5.939139,-0.1, -0.3, 0.0, -1.0,0,88.03236,0,0,80.43346,1,0,0000000000
1705.719,1,2.578935,90.61129,-58.1847,-4.93833,7.133008,-0.1, -0.9, 0.1, -0.3,0,90.61129,0,0,79.87768,1,0,0000000000
1706.22,1,1.713935,92.32523,-57.56119,-4.937404,5.536508,0.0, -1.0, 0.1, -0.2,0,92.32523,0,0,79.49489,1,0,0000000000
1706.72,1,1.257125,93.58235,-58.44097,-4.936523,4.638539,-0.1, -0.6, 0.0, -0.8,0,93.58235,0,0,79.20346,1,0,0000000000
1707.22,1,2.339759,95.92211,-57.00687,-4.936388,6.487272,-0.1, -0.8, 0.1, -0.6,0,95.92211,0,0,78.69551,1,0,0000000000
1707.718,1,2.314227,98.23634,-54.73014,-4.936327,6.072366,-0.1, -0.8, 0.1, -0.6,0,98.23634,0,0,78.19267,1,0,0000000000
1708.212,1,2.427808,100.6641,-53.24241,-4.936329,4.153792,-0.1, -0.8, 0.1, -0.6,0,100.6641,0,0,77.6671,1,0,0000000000
1708.718,1,1.390192,102.0543,-52.63395,-4.936304,2.903827,-0.1, -0.7, 0.1, -0.7,0,102.0543,0,0,77.34906,1,0,0000000000
1709.212,1,2.144001,104.1983,-50.49024,-4.936671,2.939054,-0.1, -0.8, 0.1, -0.6,0,104.1983,0,0,76.88026,1,0,0000000000
1709.719,1,0.144347,104.3427,-50.35926,-4.937346,2.878404,-0.1, -0.7, 0.1, -0.7,0,104.3427,0,0,76.81139,1,0,0000000000
1710.22,1,2.061009,106.4037,-48.4894,-4.937714,3.745239,-0.1, -0.6, 0.1, -0.8,0,106.4037,0,0,76.35918,1,0,0000000000
1710.705,1,0.9429684,107.3467,-48.49047,-4.938108,4.688207,-0.1, -0.8, 0.1, -0.6,0,107.3467,0,0,76.13059,1,0,0000000000
1711.22,1,1.34087,108.6875,-47.38865,-4.927659,3.92413,-0.1, -0.7, 0.1, -0.7,0,108.6875,0,0,75.82242,1,0,0000000000
1711.718,1,2.329886,111.0174,-45.1834,-4.926838,4.675945,-0.1, -0.9, 0.1, -0.4,0,111.0174,0,0,75.31644,1,0,0000000000
1712.212,1,2.377324,113.3948,-43.02497,-4.926942,3.679515,-0.1, -0.8, 0.1, -0.6,0,113.3948,0,0,74.80097,1,0,0000000000
1712.718,1,2.396863,115.7916,-40.77255,-4.92682,2.860025,-0.1, -0.7, 0.1, -0.7,0,115.7916,0,0,74.2816,1,0,0000000000
1713.212,1,1.713573,117.5052,-39.35272,-4.925515,3.819407,-0.1, -0.7, 0.1, -0.7,0,117.5052,0,0,73.89889,1,0,0000000000
1713.705,1,0.5937848,118.099,-39.32813,-4.92535,4.412682,-0.1, -0.7, 0.1, -0.7,0,118.099,0,0,73.74013,1,0,0000000000
1714.212,1,2.321805,120.4208,-37.07632,-4.927504,3.846865,-0.1, -0.9, 0.1, -0.5,0,120.4208,0,0,73.23576,1,0,0000000000
1714.718,1,2.544458,122.9652,-35.94656,-4.927468,1.566973,0.0, -0.9, 0.1, 0.4,0,122.9652,0,0,72.68687,1,0,0000000000
1715.212,1,0.3027992,123.268,-36.23118,-4.927684,1.463641,0.0, -1.0, 0.1, 0.2,0,123.268,0,0,72.58631,1,0,0000000000
1715.718,1,1.567792,124.8358,-36.66155,-4.926805,-0.04392366,0.0, -1.0, 0.1, 0.2,0,124.8358,0,0,72.23275,1,0,0000000000
1716.212,1,2.011691,126.8475,-37.14599,-4.925213,-1.996415,0.0, -1.0, 0.1, -0.2,0,126.8475,0,0,71.79041,1,0,0000000000
1716.718,1,2.495229,129.3427,-36.65072,-4.925109,-4.441998,0.0, -1.0, 0.1, 0.1,0,129.3427,0,0,71.25137,1,0,0000000000
1717.22,1,2.490224,131.833,-37.92151,-4.924513,-6.583564,0.0, -1.0, 0.1, 0.0,0,131.833,0,0,70.71332,1,0,0000000000
1717.705,1,2.325493,134.1585,-37.71809,-4.924927,-8.900144,0.0, -1.0, 0.1, 0.0,0,134.1585,0,0,70.20822,1,0,0000000000
1718.22,1,2.584179,136.7426,-37.4511,-4.924446,-11.47049,0.0, -1.0, 0.1, 0.0,0,136.7426,0,0,69.65138,1,0,0000000000
1718.719,1,2.350662,139.0933,-37.38617,-4.923478,-13.82026,0.0, -1.0, 0.1, 0.0,0,139.0933,0,0,69.14125,1,0,0000000000
1719.212,1,2.486116,141.5794,-37.31098,-4.923365,-16.30524,0.0, -1.0, 0.1, 0.0,0,141.5794,0,0,68.60403,1,0,0000000000
1719.718,1,2.482197,144.0616,-37.19976,-4.922742,-18.78494,0.0, -1.0, 0.1, 0.0,0,144.0616,0,0,68.06759,1,0,0000000000
1720.22,1,1.851503,145.9131,-38.2435,-4.927364,-20.31421,0.1, -0.6, 0.1, 0.8,0,145.9131,0,0,67.65729,1,0,0000000000
1720.705,1,1.754328,147.6674,-39.92462,-4.930449,-19.8127,0.1, -0.6, 0.1, 0.8,0,147.6674,0,0,67.26642,1,0,0000000000
1721.22,1,2.110017,149.7775,-41.81985,-4.928949,-18.8852,0.1, -0.8, 0.1, 0.6,0,149.7775,0,0,66.80441,1,0,0000000000
1721.72,1,2.12335,151.9008,-43.94279,-4.928133,-18.92729,0.1, -0.8, 0.1, 0.6,0,151.9008,0,0,66.33974,1,0,0000000000
1722.22,1,2.388577,154.2894,-46.19241,-4.927825,-19.7301,0.1, -0.8, 0.1, 0.6,0,154.2894,0,0,65.82203,1,0,0000000000
1722.718,1,1.624722,155.9141,-47.7848,-4.923845,-20.05257,0.1, -0.6, 0.1, 0.8,0,155.9141,0,0,65.45708,1,0,0000000000
1723.22,1,2.103503,158.0176,-49.68642,-4.923549,-19.15335,0.1, -0.1, 0.0, 1.0,0,158.0176,0,0,64.99638,1,0,0000000000
1723.705,1,1.587777,159.6054,-50.67644,-4.923102,-17.91203,0.1, 0.0, 0.0, 1.0,0,159.6054,0,0,64.63882,1,0,0000000000
1724.211,1,1.739039,161.3445,-52.41152,-4.922655,-17.79481,0.1, 0.4, 0.0, 0.9,0,161.3445,0,0,64.25101,1,0,0000000000
1724.72,1,1.884515,163.229,-51.25358,-4.923372,-16.30801,0.1, 0.5, -0.1, 0.9,0,163.229,0,0,63.83411,1,0,0000000000
1725.22,1,2.034184,165.2632,-49.27674,-4.924561,-15.82841,0.1, 0.0, 0.0, 1.0,0,165.2632,0,0,63.38727,1,0,0000000000
1725.718,1,1.834474,167.0976,-50.99188,-4.923575,-16.47926,0.1, -0.4, 0.1, 0.9,0,167.0976,0,0,62.98038,1,0,0000000000
1726.212,1,2.186082,169.2837,-52.39214,-4.923094,-14.80049,0.1, 0.1, 0.0, 1.0,0,169.2837,0,0,62.50316,1,0,0000000000
1726.705,1,2.182433,171.4661,-52.26304,-4.56908,-12.65084,0.1, 0.0, 0.0, 1.0,0,171.4661,0,0,62.02667,1,0,0000000000
1727.212,1,2.411099,173.8772,-52.03868,-4.924882,-10.27671,0.1, 0.2, 0.0, 1.0,0,173.8772,0,0,61.50445,1,0,0000000000
1727.72,1,1.473568,175.3508,-51.5565,-4.926813,-8.884268,0.1, -0.8, 0.1, 0.6,0,175.3508,0,0,61.16974,1,0,0000000000
1728.211,1,2.354334,177.7052,-53.8923,-4.926863,-9.17907,0.1, -0.8, 0.1, 0.5,0,177.7052,0,0,60.65887,1,0,0000000000
1728.719,1,2.477922,180.1831,-56.19699,-4.927163,-10.08929,0.1, -0.6, 0.1, 0.8,0,180.1831,0,0,60.12329,1,0,0000000000
1729.22,1,0.6270962,180.8102,-56.80621,-4.927482,-9.940619,0.1, -0.6, 0.1, 0.8,0,180.8102,0,0,59.95787,1,0,0000000000
1729.718,1,2.601702,183.4119,-59.265,-4.927896,-9.090203,0.1, 0.2, 0.0, 1.0,0,183.4119,0,0,59.39753,1,0,0000000000
1730.211,1,1.440842,184.8527,-58.65704,-4.929624,-7.783908,0.1, 0.2, 0.0, 1.0,0,184.8527,0,0,59.06936,1,0,0000000000
1730.718,1,0.8553351,185.708,-57.81448,-4.92972,-7.636629,0.1, -0.8, 0.1, 0.6,0,185.708,0,0,58.85829,1,0,0000000000
1731.22,1,1.092492,186.8005,-58.52691,-4.930803,-8.464876,0.0, -1.0, 0.2, 0.2,0,186.8005,0,0,58.59979,1,0,0000000000
1731.705,1,1.760242,188.5608,-57.88346,-4.93038,-10.1033,0.0, -1.0, 0.2, 0.3,0,188.5608,0,0,58.20774,1,0,0000000000
1732.212,1,0.2454982,188.8063,-58.07034,-4.932005,-9.944109,0.0, -1.0, 0.2, -0.2,0,188.8063,0,0,58.11864,1,0,0000000000
1732.718,1,1.535378,190.3417,-58.68254,-4.931551,-11.35216,0.0, -0.9, 0.2, 0.4,0,190.3417,0,0,57.77156,1,0,0000000000
1733.22,1,1.510207,191.8519,-59.6088,-4.932668,-12.54496,0.0, -1.0, 0.2, 0.1,0,191.8519,0,0,57.42952,1,0,0000000000
1733.718,1,0.443626,192.2955,-59.70208,-4.93109,-12.97866,0.1, -0.4, 0.1, 0.9,0,192.2955,0,0,57.3008,1,0,0000000000
1734.211,1,0.4400461,192.7355,-60.08189,-4.931343,-12.75642,0.1, 0.5, -0.1, 0.8,0,192.7355,0,0,57.17279,1,0,0000000000
1734.705,1,2.181847,194.9174,-58.40447,-4.930765,-11.36117,0.1, 0.6, -0.1, 0.8,0,194.9174,0,0,56.69641,1,0,0000000000
1735.22,1,1.387798,196.3052,-58.17605,-4.930628,-9.992299,0.1, 0.6, -0.1, 0.8,0,196.3052,0,0,56.37885,1,0,0000000000
1735.718,1,1.061411,197.3666,-57.54877,-4.929626,-9.13608,0.1, 0.9, -0.1, 0.3,0,197.3666,0,0,56.12657,1,0,0000000000
1736.22,1,1.400932,198.7675,-56.27896,-4.930127,-9.727859,0.1, 0.9, -0.1, 0.5,0,198.7675,0,0,55.80638,1,0,0000000000
1736.72,1,1.846922,200.6145,-54.60562,-4.929498,-8.946167,0.0, 1.0, -0.2, -0.1,0,200.6145,0,0,55.397,1,0,0000000000
