Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
823.06,1,0,0,40.58682,-4.987803,-23.77069,-0.1, 0.0, 0.0, -1.0,0,0,0,0,99.96,1,1,0100000000
823.5582,1,0.0004407526,0.0004407526,40.58694,-4.987388,-23.77078,-0.1, 0.0, 0.0, -1.0,0,0.0004407526,0,0,99.91991,1,0,0100000000
824.0513,1,0.1065932,0.107034,40.68828,-4.986028,-23.80379,-0.1, 0.2, 0.0, -1.0,0,0.107034,0,0,99.85859,1,0,0100000000
824.558,1,0.1444497,0.2514837,40.55285,-4.98546,-23.75356,-0.1, -0.1, 0.0, -1.0,0,0.2514837,0,0,99.7897,1,0,0100000000
825.06,1,1.990434,2.241918,40.85578,-4.980167,-21.78632,-0.1, -0.1, 0.0, -1.0,0,2.241918,0,0,99.35161,1,0,0100000000
825.5445,1,2.379539,4.621457,41.10152,-4.979908,-19.4195,-0.1, 0.0, 0.0, -1.0,0,4.621457,0,0,98.8357,1,0,0100000000
826.0511,1,2.549288,7.170744,42.07734,-4.980073,-17.06437,-0.1, -0.3, 0.0, -0.9,0,7.170744,0,0,98.28584,1,0,0100000000
826.5587,1,2.572194,9.742939,43.40894,-4.979702,-14.86369,-0.1, -0.7, 0.1, -0.7,0,9.742939,0,0,97.7314,1,0,0100000000
827.06,1,2.592094,12.33503,45.99748,-4.97942,-14.72798,-0.1, -0.7, 0.1, -0.7,0,12.33503,0,0,97.17298,1,0,0100000000
827.5445,1,1.363834,13.69887,47.35423,-4.979189,-14.58912,-0.1, -0.8, 0.1, -0.6,0,13.69887,0,0,96.86021,1,0,0100000000
828.0512,1,1.756727,15.4556,48.2034,-4.978541,-13.05127,-0.1, -0.9, 0.1, -0.5,0,15.4556,0,0,96.46886,1,0,0100000000
828.5579,1,0.6632804,16.11888,48.80822,-4.978834,-12.77898,0.0, -1.0, 0.1, -0.2,0,16.11888,0,0,96.29621,1,0,0100000000
829.0516,1,1.31534,17.43422,49.12897,-4.978676,-14.05461,0.0, -1.0, 0.1, -0.1,0,17.43422,0,0,95.99314,1,0,0100000000
829.5449,1,0.780988,18.2152,49.26145,-4.978717,-14.82428,0.0, -1.0, 0.1, -0.2,0,18.2152,0,0,95.79694,1,0,0100000000
830.0511,1,0.8693571,19.08456,49.81597,-4.977907,-15.49382,0.0, -1.0, 0.1, -0.1,0,19.08456,0,0,95.58307,1,0,0100000000
830.5578,1,0.9369802,20.02154,49.85118,-4.977664,-16.43014,0.0, -1.0, 0.1, 0.1,0,20.02154,0,0,95.35567,1,0,0100000000
831.051,1,1.947758,21.9693,48.76411,-4.978755,-18.04632,-0.1, -1.0, 0.1, -0.3,0,21.9693,0,0,94.92612,1,0,0100000000
