Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
519.82,1,0,0,-36.61086,-4.951244,-28.92817,-0.1, 0.0, 0.0, -1.0,0,0,0,0,99.96,1,1,0001000000
520.3057,1,0.0004419342,0.0004419342,-36.61069,-4.950986,-28.92785,-0.1, 0.0, 0.0, -1.0,0,0.0004419342,0,0,99.91991,1,0,0001000000
520.82,1,1.700573,1.701015,-36.61197,-4.950793,-27.22728,-0.1, 0.0, 0.0, -1.0,0,1.701015,0,0,99.53979,1,0,0001000000
521.3058,1,2.37791,4.078926,-36.63731,-4.950653,-24.8495,-0.1, 0.0, 0.0, -1.0,0,4.078926,0,0,99.02421,1,0,0001000000
521.8121,1,2.463227,6.542152,-37.14019,-4.954448,-22.43816,-0.1, 0.0, 0.0, -1.0,0,6.542152,0,0,98.49156,1,0,0001000000
522.3192,1,2.473002,9.015155,-37.99428,-4.955606,-20.11733,-0.1, 0.0, 0.0, -1.0,0,9.015155,0,0,97.95696,1,0,0001000000
522.8126,1,1.29901,10.31417,-37.80625,-4.95504,-18.832,-0.1, 0.6, -0.1, -0.8,0,10.31417,0,0,97.65716,1,0,0001000000
523.3195,1,1.461356,11.77552,-37.99019,-4.955137,-20.28173,-0.1, 0.6, -0.1, -0.8,0,11.77552,0,0,97.32488,1,0,0001000000
523.82,1,1.872464,13.64799,-39.78783,-4.959021,-20.80575,-0.1, 0.7, -0.1, -0.7,0,13.64799,0,0,96.91039,1,0,0001000000
524.3057,1,1.32983,14.97782,-41.02903,-4.959571,-21.28312,-0.1, 0.7, -0.1, -0.7,0,14.97782,0,0,96.60442,1,0,0001000000
524.8122,1,2.188234,17.16605,-43.21724,-4.95994,-21.29419,-0.1, 0.7, -0.1, -0.7,0,17.16605,0,0,96.12677,1,0,0001000000
