Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
1098.981,1,0,0,40.71095,-4.956414,-23.79188,-0.1, 0.1, 0.0, -1.0,0,0,0,0,99.96,1,1,0100000000
1099.5,1,0.01032652,0.01032652,40.71842,-4.963531,-23.7915,-0.1, 0.1, 0.0, -1.0,0,0.01032652,0,0,99.91793,1,0,0100000000
1099.994,1,0.005201611,0.01552813,40.72357,-4.963323,-23.7922,-0.1, 0.1, 0.0, -1.0,0,0.01552813,0,0,99.87689,1,0,0100000000
1100.5,1,0.004463491,0.01999162,40.72802,-4.963634,-23.792,-0.1, 0.1, 0.0, -1.0,0,0.01999162,0,0,99.836,1,0,0100000000
1100.981,1,0.04212654,0.06211816,40.76994,-4.963705,-23.7879,-0.1, 0.2, 0.0, -1.0,0,0.06211816,0,0,99.78757,1,0,0100000000
1101.487,1,0.06581066,0.1279288,40.8336,-4.963245,-23.77122,-0.1, 0.3, 0.0, -0.9,0,0.1279288,0,0,99.73441,1,0,0100000000
1101.981,1,0.1811357,0.3090645,40.97533,-4.96173,-23.65843,0.0, 0.7, 0.0, -0.7,0,0.3090645,0,0,99.65819,1,0,0100000000
1102.488,1,0.2276264,0.536691,41.01558,-4.961183,-23.43439,0.0, 0.9, 0.0, -0.4,0,0.536691,0,0,99.57266,1,0,0100000000
1102.994,1,0.06358629,0.6002772,40.99284,-4.961795,-23.37501,0.0, 0.9, 0.0, -0.3,0,0.6002772,0,0,99.51994,1,0,0100000000
1103.5,1,0.191424,0.7917012,41.01275,-4.96168,-23.5654,0.0, 0.8, 0.0, -0.7,0,0.7917012,0,0,99.44166,1,0,0100000000
1103.981,1,0.4779764,1.269678,40.57075,-4.960395,-23.74732,0.0, -0.3, 0.0, -1.0,0,1.269678,0,0,99.30606,1,0,0100000000
1104.487,1,0.2381902,1.507868,40.43768,-4.959697,-23.54977,0.0, -0.7, 0.0, -0.7,0,1.507868,0,0,99.21842,1,0,0100000000
1104.981,1,0.09230298,1.600171,40.43741,-4.959469,-23.45746,-0.1, -0.8, 0.0, -0.6,0,1.600171,0,0,99.15996,1,0,0100000000
1105.488,1,0.03956778,1.639738,40.45578,-4.976669,-23.42693,-0.1, -0.8, 0.1, -0.5,0,1.639738,0,0,99.11205,1,0,0100000000
1105.981,1,0.04004164,1.67978,40.46753,-4.965229,-23.3904,-0.1, -0.9, 0.1, -0.5,0,1.67978,0,0,99.06403,1,0,0100000000
1106.487,1,1.004891,2.684671,41.41223,-4.964625,-23.73298,-0.1, -0.9, 0.0, -0.4,0,2.684671,0,0,98.82305,1,0,0100000000
