Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
0.12,0,0,0,-13.13009,-10.12847,-6.252755,0.0, 0.2, 0.0, -1.0,0,0,0,0,99.95,1,1
0.6031179,0,0.02827889,0.02827889,-13.1583,-10.12843,-6.254745,0.0, 0.1, 0.0, -1.0,0,0.02827889,0,0,99.89151,1,0
1.109786,0,0.2616304,0.2899093,-12.96521,-10.12844,-6.078207,0.0, 0.8, 0.0, -0.6,0,0.2899093,0,0,99.76302,1,0
1.62,0,1.173473,1.463383,-14.02931,-10.12843,-6.572914,0.0, 1.0, 0.0, -0.3,0,1.463383,0,0,99.36097,1,0
2.12,0,1.65729,3.120673,-13.76519,-10.12843,-8.209023,0.0, 1.0, 0.0, 0.0,0,3.120673,0,0,98.81378,1,0
2.603071,0,0.4595203,3.580193,-13.40517,-10.12843,-7.923459,0.0, 1.0, 0.0, 0.0,0,3.580193,0,0,98.62592,1,0
3.106703,0,1.700408,5.280601,-12.66319,-10.12845,-6.393478,0.0, 1.0, 0.0, 0.0,0,5.280601,0,0,98.0658,1,0
3.62,0,2.600042,7.880643,-13.65728,-10.12845,-8.795976,0.0, 1.0, 0.0, 0.0,0,7.880643,0,0,97.23578,1,0
4.106946,0,1.507653,9.388296,-14.79401,-10.12846,-7.805586,0.0, 1.0, 0.0, -0.3,0,9.388296,0,0,96.73348,1,0
4.62,0,2.363458,11.75175,-16.56177,-10.12848,-6.236848,0.0, 1.0, 0.0, -0.2,0,11.75175,0,0,95.97444,1,0
5.12,0,2.278954,14.03071,-17.73891,-10.12847,-8.188251,0.0, 1.0, 0.0, -0.2,0,14.03071,0,0,95.24075,1,0
5.612856,0,1.339091,15.3698,-18.71798,-10.12848,-7.274691,0.0, 0.9, 0.0, -0.4,0,15.3698,0,0,94.78902,1,0
6.105933,0,1.571814,16.94161,-18.96761,-10.12847,-5.722826,0.0, 0.9, 0.0, -0.4,0,16.94161,0,0,94.26748,1,0
6.600928,0,2.17065,19.11226,-20.30626,-9.902635,-7.416567,0.0, 0.9, 0.0, -0.3,0,19.11226,0,0,93.56628,1,0
7.12,0,0.3047152,19.41698,-20.14858,-10.12845,-7.546937,0.0, 0.9, 0.0, -0.4,0,19.41698,0,0,93.42487,1,0
7.62,0,1.943416,21.3604,-19.61474,-10.12845,-5.67828,0.0, 0.9, 0.0, -0.4,0,21.3604,0,0,92.79184,1,0
8.12,0,2.397562,23.75796,-21.98137,-9.773742,-5.531521,0.0, 0.9, 0.0, -0.4,0,23.75796,0,0,92.02257,1,0
8.612604,0,2.302981,26.06094,-23.97893,-9.773742,-6.677586,0.0, 1.0, 0.0, -0.2,0,26.06094,0,0,91.28167,1,0
9.106249,0,2.344918,28.40586,-24.19987,-10.12846,-8.984966,0.0, 1.0, 0.0, -0.3,0,28.40586,0,0,90.52819,1,0
9.62,0,1.968882,30.37474,-22.89982,-9.77372,-7.549507,0.0, 1.0, 0.0, -0.2,0,30.37474,0,0,89.88752,1,0
10.11049,0,1.498772,31.87351,-23.48751,-9.773735,-6.170761,0.0, 0.9, 0.0, -0.4,0,31.87351,0,0,89.38789,1,0
10.61364,0,0.2164726,32.08998,-23.5136,-9.773733,-6.385656,0.0, 0.5, 0.0, -0.8,0,32.08998,0,0,89.27294,1,0
11.10771,0,0.2175979,32.30758,-23.72409,-9.773734,-6.440798,0.0, 0.0, 0.0, -1.0,0,32.30758,0,0,89.15766,1,0
11.60301,0,0.002701972,32.31028,-23.72663,-9.773737,-6.439873,0.0, 0.0, 0.0, -1.0,0,32.31028,0,0,89.10685,1,0
