Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
0.1001042,1,0,0,-28.68198,-14.04322,12.15666,0.0, 0.1, 0.0, -1.0,0,0,0,0,99.95,1,1,00000000000000
0.602415,1,5.541989E-05,5.541989E-05,-28.68197,-14.04318,12.15663,0.0, 0.1, 0.0, -1.0,0,5.541989E-05,0,0,99.89998,1,0,00000000000000
1.12,1,0.8679478,0.8680032,-28.89757,-14.0432,12.99737,0.0, 0.9, 0.0, -0.5,0,0.8680032,0,0,99.58959,1,0,00000000000000
1.617497,1,1.452631,2.320634,-27.46582,-14.04318,13.2428,0.0, 0.9, 0.0, -0.5,0,2.320634,0,0,99.1038,1,0,00000000000000
2.12,1,2.041363,4.361997,-25.50013,-14.04317,13.79348,0.0, 0.9, 0.0, -0.4,0,4.361997,0,0,98.44138,1,0,00000000000000
2.616533,1,0.04847515,4.410472,-25.54817,-14.04317,13.79998,0.0, 0.9, 0.0, -0.4,0,4.410472,0,0,98.37684,1,0,00000000000000
3.12,1,1.903836,6.314308,-26.99509,-14.29817,15.01076,0.0, 1.0, 0.0, -0.2,0,6.314308,0,0,97.75568,1,0,00000000000000
3.600731,1,2.582724,8.897032,-29.27089,-14.04315,13.81652,0.0, 1.0, 0.0, 0.3,0,8.897032,0,0,96.93086,1,0,00000000000000
4.12,1,3.025393,11.92242,-29.19731,-14.04316,10.79203,0.0, 0.7, 0.0, 0.7,0,11.92242,0,0,95.97324,1,0,00000000000000
4.601019,1,1.649735,13.57216,-27.62818,-14.04315,10.28266,0.0, 1.0, 0.0, 0.1,0,13.57216,0,0,95.42832,1,2,00000000000000
5.12,2,2.105019,15.67718,-25.61928,-14.04315,10.91149,0.0, 0.9, 0.0, -0.5,0,2.105019,0,0,94.74681,1,1,0
5.613407,2,1.482754,17.15993,-25.32136,-14.04315,9.458978,0.0, 0.6, 0.0, -0.8,0,3.587773,0,0,94.25198,1,0,0
6.12,2,2.334331,19.49426,-26.67854,-14.04316,11.35823,0.0, 1.0, 0.0, -0.2,0,5.922104,0,0,93.50168,1,0,0
6.613738,2,2.257925,21.75219,-28.31287,-14.04319,9.80029,0.0, 0.9, 0.0, 0.4,0,8.180029,0,0,92.7743,1,0,0
7.108481,2,2.769609,24.5218,-26.31251,-14.04316,11.71583,0.0, 1.0, 0.0, 0.1,0,10.94964,0,0,91.89342,1,0,0
7.613262,2,1.6726,26.1944,-25.70617,-14.04316,13.27465,0.0, 1.0, 0.0, -0.2,0,12.62224,0,0,91.34164,1,0,0
8.12,2,2.816548,29.01095,-28.48143,-14.04315,12.79414,0.0, 1.0, 0.0, 0.1,0,15.43879,0,0,90.44667,1,0,0
8.62,2,0.6508361,29.66179,-27.85715,-14.04316,12.97816,0.0, 1.0, 0.0, 0.1,0,16.08962,0,0,90.20142,1,0,0
9.10755,2,2.255314,31.9171,-26.06076,-14.04316,11.61454,0.0, 1.0, 0.0, -0.1,0,18.34494,0,0,89.47482,1,0,0
9.62,2,2.614879,34.53198,-28.40143,-14.04318,10.44883,0.0, 1.0, 0.0, 0.2,0,20.95982,0,0,88.64035,1,2,0
10.10892,3,1.790368,36.32235,-29.04597,-14.04317,12.11916,0.0, 1.0, 0.0, 0.1,0,1.790368,0,0,88.05324,1,1,1
10.62,3,2.45592,38.77827,-26.60521,-14.04317,11.84672,0.0, 1.0, 0.0, -0.1,0,4.246288,0,0,87.26646,1,0,1
11.12,3,2.07276,40.85103,-28.6212,-14.04316,11.36497,0.0, 1.0, 0.0, 0.2,0,6.319049,0,0,86.59463,1,0,1
11.61478,3,2.164113,43.01514,-27.51412,-13.94713,9.507945,0.0, 1.0, 0.0, -0.1,0,8.483162,0,0,85.89539,1,0,1
12.12,3,3.215158,46.2303,-27.75303,-12.04864,6.924175,0.0, 1.0, 0.0, 0.1,0,11.69832,0,0,84.88084,1,0,1
