Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
0.12,1,0,0,-28.83961,-13.69098,12.67759,0.0, 0.9, 0.0, -0.5,0,0,0,0,99.95,1,1,00000100000000
0.6036006,1,1.300638E-05,1.300638E-05,-28.83961,-13.69098,12.67757,0.0, 0.9, 0.0, -0.5,0,1.300638E-05,0,0,99.89999,1,0,00000100000000
1.12,1,0.002394199,0.002407206,-28.84108,-13.69098,12.67946,0.0, 0.9, 0.0, -0.5,0,0.002407206,0,0,99.84927,1,0,00000100000000
1.62,1,0.08350886,0.08591606,-28.79981,-13.69098,12.60686,0.0, 0.8, 0.0, -0.6,0,0.08591606,0,0,99.77421,1,0,00000100000000
2.12,1,0.3398018,0.4257179,-28.89962,-13.69098,12.28205,0.0, 0.2, 0.0, -1.0,0,0.4257179,0,0,99.62226,1,0,00000100000000
2.617235,1,0.1687238,0.5944417,-29.06088,-13.69098,12.23241,0.0, -0.1, 0.0, -1.0,0,0.5944417,0,0,99.52164,1,0,00000100000000
3.12,1,0.009132495,0.6035742,-29.05175,-13.69098,12.23245,0.0, -0.1, 0.0, -1.0,0,0.6035742,0,0,99.4689,1,0,00000100000000
3.615263,1,0.002865813,0.6064399,-29.04888,-13.69098,12.23253,0.0, -0.1, 0.0, -1.0,0,0.6064399,0,0,99.41804,1,0,00000100000000
4.110559,1,1.175769E-05,0.6064517,-29.04889,-13.69099,12.23253,0.0, -0.1, 0.0, -1.0,0,0.6064517,0,0,99.36803,1,0,00000100000000
4.615037,1,2.431402E-05,0.606476,-29.04891,-13.69099,12.23254,0.0, -0.1, 0.0, -1.0,0,0.606476,0,0,99.31802,1,0,00000100000000
5.109495,1,0.01011405,0.6165901,-29.03881,-13.691,12.23305,0.0, 0.0, 0.0, -1.0,0,0.6165901,0,0,99.26498,1,0,00000100000000
5.603446,1,0.5112992,1.127889,-28.8791,-13.69099,12.71876,0.0, 0.9, 0.0, -0.4,0,1.127889,0,0,99.06159,1,0,00000100000000
6.103865,1,0.1232165,1.251106,-28.77655,-13.691,12.78708,0.0, 1.0, 0.0, 0.1,0,1.251106,0,0,98.97462,1,0,00000100000000
6.610349,1,1.855133,3.106239,-26.94495,-13.69099,12.49252,0.0, 1.0, 0.0, 0.1,0,3.106239,0,0,98.36808,1,0,00000100000000
7.12,1,0.04426569,3.150505,-26.90305,-13.69098,12.50679,0.0, 1.0, 0.0, 0.0,0,3.150505,0,0,98.30479,1,0,00000100000000
