Timestamp,Current Phase,Distance Change,Total Distance Traveled,Position X,Position Y,Position Z,Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Total Steps Idle,Phase Distance Traveled,Phase Steps Idle,Distance from Target,Air Level, Mobility,Key Frame,Targets
0.12,1,0,0,-28.74703,-13.75933,12.17005,0.0, -0.9, 0.0, -0.5,0,0,0,0,99.95,1,1,00000000000000
0.61612,1,0.02000092,0.02000092,-28.76205,-13.75934,12.15685,0.0, -0.9, 0.0, -0.4,0,0.02000092,0,0,99.894,1,0,00000000000000
1.110284,1,0.2837797,0.3037806,-29.02506,-13.75934,12.05028,0.0, -1.0, 0.0, -0.1,0,0.3037806,0,0,99.75886,1,0,00000000000000
1.616034,1,2.502398,2.806179,-31.46161,-13.75934,12.62057,0.0, -0.9, 0.0, 0.4,0,2.806179,0,0,98.95814,1,0,00000000000000
2.12,1,1.353175,4.159354,-31.39122,-13.75934,11.26922,0.0, -0.7, 0.0, -0.7,0,4.159354,0,0,98.50218,1,0,00000000000000
2.611793,1,0.4071721,4.566526,-30.98565,-13.75934,11.30538,0.0, -0.6, 0.0, -0.8,0,4.566526,0,0,98.33002,1,0,00000000000000
3.12,1,0.1610767,4.727602,-31.01439,-13.75933,11.46387,0.0, -0.5, 0.0, -0.9,0,4.727602,0,0,98.2317,1,0,00000000000000
3.62,1,0.2860593,5.013662,-31.00329,-13.75933,11.17803,0.0, -0.7, 0.0, -0.7,0,5.013662,0,0,98.09588,1,0,00000000000000
4.106382,1,0.2159187,5.22958,-31.1097,-13.75933,10.99015,0.0, -0.9, 0.0, -0.5,0,5.22958,0,0,97.9811,1,0,00000000000000
4.62,1,0.007988538,5.237569,-31.11521,-13.75933,10.98437,0.0, -0.9, 0.0, -0.5,0,5.237569,0,0,97.9287,1,2,00000000000000
5.12,2,2.961001E-05,5.237598,-31.11521,-13.75932,10.9844,0.0, -0.9, 0.0, -0.5,0,2.961001E-05,0,0,97.87869,1,1,0
5.611758,2,1.031557E-05,5.237609,-31.1152,-13.75932,10.98441,0.0, -0.9, 0.0, -0.5,0,3.992558E-05,0,0,97.82869,1,0,0
6.12,2,1.907349E-06,5.237611,-31.1152,-13.75932,10.98441,0.0, -0.9, 0.0, -0.5,0,4.183293E-05,0,0,97.77869,1,0,0
6.62,2,0.04646912,5.28408,-31.14919,-13.75932,10.95272,0.0, -0.9, 0.0, -0.4,0,0.04651095,0,0,97.71474,1,0,0
7.10562,2,0.03204787,5.316128,-31.17442,-13.75932,10.93295,0.0, -0.9, 0.0, -0.4,0,0.07855882,0,0,97.65513,1,0,0
7.62,2,5.722046E-06,5.316133,-31.17442,-13.75932,10.93295,0.0, -0.9, 0.0, -0.4,0,0.07856455,0,0,97.60513,1,0,0
8.12,2,0.0448564,5.36099,-31.21192,-13.75932,10.90834,0.0, -0.9, 0.0, -0.4,0,0.123421,0,0,97.54166,1,0,0
8.600249,2,0.1293631,5.490353,-31.33154,-13.75933,10.85907,0.0, -1.0, 0.0, -0.2,0,0.2527841,0,0,97.45285,1,0,0
9.12,2,0.1238379,5.614191,-31.21675,-13.75932,10.90554,0.0, -0.9, 0.0, -0.4,0,0.376622,0,0,97.36569,1,0,0
9.62,2,0.01123767,5.625429,-31.20706,-13.75932,10.91125,0.0, -0.9, 0.0, -0.4,0,0.3878596,0,0,97.31232,1,2,0
10.10524,3,6.468134E-06,5.625435,-31.20707,-13.75932,10.91124,0.0, -0.9, 0.0, -0.4,0,6.468134E-06,0,0,97.26231,1,1,0
10.62,3,1.643533E-05,5.625452,-31.20706,-13.75933,10.91123,0.0, -0.9, 0.0, -0.4,0,2.290346E-05,0,0,97.2123,1,0,0
11.11956,3,2.601277E-05,5.625478,-31.20705,-13.75933,10.91126,0.0, -0.9, 0.0, -0.4,0,4.891623E-05,0,0,97.16229,1,0,0
11.62,3,7.448435E-06,5.625485,-31.20704,-13.75932,10.91126,0.0, -0.9, 0.0, -0.4,0,5.636466E-05,0,0,97.11229,1,0,0
12.12,3,6.942854E-06,5.625493,-31.20704,-13.75933,10.91126,0.0, -0.9, 0.0, -0.4,0,6.330752E-05,0,0,97.06229,1,0,0
12.61247,3,0.009586733,5.635079,-31.21529,-13.75933,10.90638,0.0, -0.9, 0.0, -0.4,0,0.00965004,0,0,97.00941,1,0,0
13.10484,3,0.3858967,6.020976,-30.9931,-13.75933,11.2219,0.0, -0.7, 0.0, -0.7,0,0.3955468,0,0,96.84364,1,0,0
13.62,3,0.02241736,6.043394,-30.99766,-13.75933,11.19995,0.0, -0.7, 0.0, -0.7,0,0.4179641,0,0,96.78691,1,0,0
14.11803,3,0.009606979,6.053,-30.99994,-13.75933,11.19061,0.0, -0.7, 0.0, -0.7,0,0.4275711,0,0,96.73402,1,0,0
14.61238,3,0.003215557,6.056216,-30.99915,-13.75934,11.19373,0.0, -0.7, 0.0, -0.7,0,0.4307867,0,0,96.68306,1,0,0
